review_id,review,sentiment_label,sentiment_score,identified_theme
813,"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",positive,0.1708333333333333,User Interface & Experience
814,"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",positive,0.3009259259259259,Feature Requests
815,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",negative,-0.1066666666666666,Feature Requests
816,"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",positive,0.1359999999999999,Feature Requests
817,"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",positive,0.4952380952380952,Feature Requests
818,"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",positive,0.4370238095238095,User Interface & Experience
819,"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",negative,-0.1325892857142857,Customer Support
820,"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",positive,0.295,Feature Requests
821,"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",positive,0.2462962962962963,Feature Requests
822,"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",positive,0.339920634920635,Feature Requests
823,"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",positive,0.7777777777777777,Feature Requests
824,"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",positive,0.1785714285714285,Feature Requests
825,I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,positive,0.42,Feature Requests
826,"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",positive,0.3118055555555555,Feature Requests
827,"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",positive,0.2625,Customer Support
828,"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",positive,0.1476190476190476,Feature Requests
829,"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",negative,-0.1571428571428571,User Interface & Experience
830,"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",positive,0.2783333333333333,Feature Requests
831,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",positive,0.4,User Interface & Experience
832,"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",positive,0.2056122448979591,Feature Requests
833,"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",positive,0.70625,Feature Requests
834,"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",positive,0.4499999999999999,Feature Requests
835,"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",positive,0.3797619047619047,Feature Requests
836,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,neutral,0.0,Feature Requests
837,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",positive,0.1897619047619047,Feature Requests
838,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,positive,0.3583333333333333,Feature Requests
839,"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",positive,0.3854166666666667,Feature Requests
840,"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",positive,0.4,Feature Requests
841,"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",positive,0.2111111111111111,Feature Requests
842,"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",positive,0.3319999999999999,Transaction Performance
843,"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",positive,0.3319999999999999,Transaction Performance
844,"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",positive,0.4378787878787878,Feature Requests
845,I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,negative,-0.1,Feature Requests
846,"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",positive,0.1214285714285714,Feature Requests
847,"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",positive,0.2466666666666666,Feature Requests
848,"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",positive,0.3708333333333333,Feature Requests
849,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,positive,0.3611111111111111,Feature Requests
850,"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",positive,0.2466666666666666,Feature Requests
851,"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",positive,0.6111111111111112,Feature Requests
852,"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",positive,0.1952380952380952,Customer Support
853,The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,positive,0.3916666666666666,Feature Requests
854,Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,positive,0.3183333333333333,Feature Requests
855,"It has a great application features from the beginning. I'm glad to use it even I haven't used it yet because I haven't activated my account yet. But it's simple, comprehensive, full of information, and fast. በርቱ ዳሸኖች: The super app has impressed me more than I expected.",positive,0.3981481481481481,Feature Requests
856,"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",negative,-0.1444444444444444,Feature Requests
857,It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,positive,0.15,Feature Requests
858,dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,positive,0.4153333333333333,Feature Requests
859,it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,positive,0.3544444444444445,Feature Requests
860,"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",positive,0.2479166666666666,User Interface & Experience
861,"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",positive,0.3,Feature Requests
862,The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,positive,0.2,Customer Support
863,"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",positive,0.4,Feature Requests
864,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",positive,0.1508333333333333,Feature Requests
865,one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,positive,0.375,Transaction Performance
866,"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",positive,0.3846527777777778,Feature Requests
867,I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,positive,0.1,Feature Requests
868,This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,neutral,0.0,Customer Support
869,"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",positive,0.3331952335858585,Feature Requests
870,"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",negative,-0.15,User Interface & Experience
871,"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",positive,0.2111111111111111,Feature Requests
872,Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,positive,0.55,User Interface & Experience
873,"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",negative,-0.0958333333333333,Transaction Performance
874,It has a Good performance but need more upgrade for more performance like when we login account not be fast balance show other thing looking good. Carry on. Thanks so much for Greatest service,positive,0.4305555555555556,Transaction Performance
875,"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",positive,0.5888888888888889,Feature Requests
876,"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",positive,0.2155555555555555,Feature Requests
877,"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",positive,0.3388888888888888,Feature Requests
878,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",positive,0.05,Feature Requests
879,Amazing app super easy to use and best design. loved it.,positive,0.6133333333333333,Feature Requests
880,"Dashen bank app is very good, but sometimes it is not working well",positive,0.91,Transaction Performance
881,"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",positive,0.1072727272727272,Feature Requests
882,The new e-commerce feature is incredibly amazing and user friendly.,positive,0.3704545454545454,Feature Requests
883,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,positive,0.4375,Feature Requests
884,making transactions has never been easier. the new update is just amazing,positive,0.3681818181818182,Feature Requests
885,Dashen Super App gives me an amazing convenience and makes life easy.,positive,0.4555555555555555,Feature Requests
886,"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",positive,0.3166666666666666,Feature Requests
887,"This is the best app ever, when is it planned to include digital lending and gasification?",positive,0.5,Transaction Performance
888,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,positive,0.3,Feature Requests
889,", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",positive,1.0,Feature Requests
890,Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,positive,0.5416666666666667,Feature Requests
891,I really like this amazing application and Dashen Supper app that has made my life easier.,positive,0.4,Feature Requests
892,this apps have a good feature but but some features like developer mode turn off irritate user,positive,0.7,Feature Requests
893,Easy to use and has many options. It is the best financial app I have ever used.,positive,0.4833333333333333,Transaction Performance
894,Incomparably user-friendly and fast app for mobile banking.,positive,0.3,Feature Requests
895,very disappointing app. Closes frequently and unstable in function,negative,-0.34,Feature Requests
896,Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,positive,0.1822916666666666,Feature Requests
897,It is very fast and secured mobile banking app! I like this app!,positive,0.40625,Feature Requests
898,Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,positive,0.5444444444444444,Feature Requests
899,"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",positive,0.3333333333333333,Feature Requests
900,dashen super app is simple faster and reliable.,positive,0.1666666666666666,Feature Requests
901,It's bad for the connection and too many days are it that not working,negative,-0.0999999999999999,Customer Support
902,"It's great! But it will be advanced if you include a caption that allow customers to transfer to Telebirr account. Dashen Bank, ""ኩሉ ግዜ፡ ሓደ ስጕሚ ቀዳሚ።"" (Always one step ahead!)",positive,0.75,User Interface & Experience
903,"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",positive,0.3458333333333333,Feature Requests
904,The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,positive,0.2321428571428571,User Interface & Experience
905,"best ever digital banking sector essay for understanding ,smart and convince for using",positive,0.4047619047619047,Feature Requests
906,"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",positive,0.5041666666666668,Feature Requests
907,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",positive,0.1,Feature Requests
908,"#dashen super app is easy to use, secure & fast transaction😍",positive,0.3416666666666666,Feature Requests
909,"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",positive,0.2825396825396825,User Interface & Experience
910,An app with High performance and advanced features!,positive,0.33,Feature Requests
911,"Fast, Reliable and User Friendly. Keep it Up",positive,0.2875,Feature Requests
912,no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,neutral,0.0,Feature Requests
913,this app is the most simply to use and secure safe i love it to use for any bank transaction,positive,0.38,Feature Requests
914,"amazing features, faster and easy to use",positive,0.5166666666666667,Feature Requests
915,Super Easy To Use and Fast Transaction.,positive,0.3222222222222222,Feature Requests
916,All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,negative,-0.3125,Feature Requests
917,it so fanrastic and user friendly app. Bravo Dashen bank thanks.,positive,0.2875,Feature Requests
918,To join digital world use supper app and make your life easy,positive,0.2166666666666666,Feature Requests
919,Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,positive,0.2291666666666667,Feature Requests
920,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",negative,-0.003125,Feature Requests
921,"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",positive,0.3875,Feature Requests
922,"Excellent and user friendly App. Excellence is what makes you always one step ahead. Dashen Bank, Always One Step Ahead !!",positive,0.79296875,Feature Requests
923,So far so good! their in person customer service is amazing 👏,positive,0.525,Feature Requests
924,the chat banking and unique and only app that alow money request!!,positive,0.1875,User Interface & Experience
925,"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",positive,0.2757575757575757,Feature Requests
926,"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",positive,0.2958333333333334,Feature Requests
927,easiness to use with fast response time,positive,0.2,Feature Requests
928,It is very easy to use and powerful application.,positive,0.4316666666666666,Feature Requests
929,dashen super app is secure band very easy,positive,0.4322222222222223,Feature Requests
930,I love it. one of the best mobile banking app in the banking industry,positive,0.75,Feature Requests
931,"Best UI mobile banking app, props to design team",positive,1.0,Transaction Performance
932,Massive upgrade from the Amole app.,neutral,0.0,Feature Requests
933,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",positive,0.4166666666666667,Feature Requests
934,This is the best banking app ever. I recommend everyone to use it.,positive,1.0,Transaction Performance
935,this app better than Amole . but the biometric on new update doesn't work,positive,0.3181818181818182,Customer Support
936,A fantastic product!! keep the good work.,positive,0.6625,Transaction Performance
937,Great for everyday banking and payments on the go,positive,0.3,Feature Requests
938,A Good and fast supper app thanks for dashen bank,positive,0.3666666666666666,Feature Requests
939,Its slow when i try to see the Recent Transaction and stucked,negative,-0.15,User Interface & Experience
940,"easy &,simple to use",positive,0.2166666666666666,Feature Requests
941,why does it ask me for both pin and opt even the opt is touch let alone both,neutral,0.0,Feature Requests
942,its features are so dynamic,neutral,0.0,Feature Requests
943,"It's an amazing app that is up-to-date with the times, wow wow",positive,0.2666666666666666,Feature Requests
944,fast &Friendly user Application.,positive,0.2875,Feature Requests
945,Dashen supper App is the most useful app for our customers,positive,0.4,Feature Requests
946,"Waw, It's amazing app. thank you Dashen Bank.",positive,0.6000000000000001,Feature Requests
947,Add the option to send money to any telebirr account like amole does.,neutral,0.0,User Interface & Experience
948,The app is good but it ask update every week so tiring,positive,0.7,Transaction Performance
949,Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,positive,0.6859654017857143,Feature Requests
950,convenient and fast,positive,0.2,Feature Requests
951,excellent mobile banking app,positive,1.0,Feature Requests
952,It is an amazing application that meets the needs of customers.,positive,0.6000000000000001,Feature Requests
953,wawwwww what nice super app !!keep it up dashen bank !!,positive,0.7069010416666666,Feature Requests
954,"This app has everything I was looking for, dashen is becoming a grandmaster.",positive,0.45,Feature Requests
955,"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",positive,0.4666666666666666,Feature Requests
956,The best app ever in finance sector,positive,1.0,Transaction Performance
957,"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",positive,0.4343333333333333,Feature Requests
958,Really the app looks like amazing. I can't wait to activate in the morning.,positive,0.4,Feature Requests
959,Excellent app ever but it needs improvement on speed and transaction lists,positive,1.0,User Interface & Experience
960,It is so far so good it has a unique features than telebirr good job Dashen,positive,0.4687499999999999,Transaction Performance
961,Amazing and user friendly supper app and looking forward the additional features,positive,0.4875,Feature Requests
962,"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",positive,1.0,Customer Support
963,I don't know what happens but the application is not send verification pass code you should fix that,neutral,0.0,Feature Requests
964,"Dashen super app is easy to use, fast and robust",positive,0.3222222222222222,Feature Requests
965,I wish dark mode feature is add as an option but it's good app,positive,0.2749999999999999,Transaction Performance
966,"The app is not working properly, I have been using it.",neutral,0.0,Customer Support
967,it's very disappointing fix it as soon as possible not expected from dashin bank fix it,negative,-0.2433333333333333,Feature Requests
968,it is incredible product.,positive,0.9,Feature Requests
969,"It's an amazing app, experience it!!",positive,0.9375,Feature Requests
970,it is the most amazing mobile app,positive,0.55,Feature Requests
971,best mobile banking application,positive,1.0,Transaction Performance
972,best mobile banking application,positive,1.0,Transaction Performance
973,"Waw Great and innovated,user friendly, always one step ahead",positive,0.5875,Feature Requests
974,Best- in-class app.,positive,1.0,Feature Requests
975,why do i have to change a pin number i use my finger print so dummy,neutral,0.0,Feature Requests
976,this is what we expect to get service Dashen Bank always like his slogan,neutral,0.0,Feature Requests
977,amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,positive,0.7666666666666666,Feature Requests
978,"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",positive,0.4166666666666666,Feature Requests
979,The speed is too slow. Need some improvements.,negative,-0.3,Feature Requests
980,It is one of the best app ever use it and do it,positive,1.0,Transaction Performance
981,Applause 👏 Dashen Bank. One of the best super app inorder to pay easily and securely. One step a head.,positive,0.5416666666666666,Feature Requests
982,Very easy and Fast.,positive,0.3816666666666667,Feature Requests
983,excellent game changer App,positive,0.3,Feature Requests
984,too slow to use.,negative,-0.3,Feature Requests
985,very good for this app,positive,0.91,Transaction Performance
986,what a helpful app!!!!,neutral,0.0,Feature Requests
987,awesome app keep going,positive,1.0,Feature Requests
988,very comfortable app keep it,positive,0.52,Feature Requests
989,Wow! like his name Super App...,positive,0.2291666666666666,Feature Requests
990,The app is good but it has no USSD option,positive,0.7,Transaction Performance
991,it's a hestorical app. in the bank industry.,neutral,0.0,Feature Requests
992,It is the best application!!!,positive,1.0,Transaction Performance
993,Better and inclusive app!,positive,0.625,Feature Requests
994,it's Be Come Busy &not working good,positive,0.3999999999999999,Transaction Performance
995,Dashen bank always one step ahead,neutral,0.0,Feature Requests
996,it is very good app,positive,0.91,Transaction Performance
997,"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",positive,0.340625,Feature Requests
998,the best Supper App ever,positive,1.0,Transaction Performance
999,very useful App,positive,0.39,Feature Requests
1000,waw no idea the best app.,positive,1.0,Transaction Performance
1001,"A lightweight,catchy and smooth app",positive,0.4,Feature Requests
1002,One star deducted for not to able to transfer to telebirr.,positive,0.5,User Interface & Experience
1003,"Simple, Fast and Easy ⭐⭐⭐🎉",positive,0.2111111111111111,Feature Requests
1004,A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,positive,0.4,Feature Requests
1005,Dashen bank super app for easy life.,positive,0.3833333333333333,Feature Requests
1006,Fastest and easy to use,positive,0.4333333333333333,Feature Requests
1007,I am so thankful for having this best app Dashen one step ahead,positive,1.0,Transaction Performance
1008,Always one step ahead! What a masterpiece.,neutral,0.0,Feature Requests
1009,"It does not work functional ,",neutral,0.0,Customer Support
1010,Faster and userfriendly,neutral,0.0,Feature Requests
1011,It looks good and simple to use,positive,0.35,Transaction Performance
1012,On Transaction page only show sent Transaction. Try to include received transaction.,neutral,0.0,User Interface & Experience
1013,it was amazing app.....thank you dashen bank....,positive,0.6000000000000001,Feature Requests
1014,Exellent app with exellent banking system and exellent bank ever,neutral,0.0,Feature Requests
1015,A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,neutral,0.0,Feature Requests
1016,i love this app esp 3 click that make e-commerce easier and convinient.,positive,0.5,Feature Requests
1017,"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",positive,0.4,Feature Requests
1018,it seems me logging out within minutes,neutral,0.0,Feature Requests
1019,"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",positive,0.5121212121212121,Feature Requests
1020,Very good app that like it too. B/c it is very fast and easy to use.,positive,0.5344444444444444,Transaction Performance
1021,"All in one, that is it 👌",neutral,0.0,Feature Requests
1022,all of dashen bank customers use the application it is good to use,positive,0.7,Feature Requests
1023,It good and easy to use,positive,0.5666666666666667,Transaction Performance
1024,The best App of all,positive,1.0,Transaction Performance
1025,“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,neutral,0.0,Feature Requests
1026,This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,negative,-0.0625,Customer Support
1027,faster than this version,neutral,0.0,Feature Requests
1028,why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,negative,-0.0833333333333333,Feature Requests
1029,The most good app and easy,positive,0.5444444444444444,Transaction Performance
1030,"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",positive,0.4623376623376623,Feature Requests
1031,I appreciate that Dashen Bank takes lifestyle services into account.,neutral,0.0,User Interface & Experience
1032,oh nice!!! i wish it's very nice app,positive,0.89,Feature Requests
1033,fast best app,positive,0.6,Transaction Performance
1034,good and latest,positive,0.6,Transaction Performance
1035,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,negative,-0.3625,User Interface & Experience
1036,Small size with vast features and functionalities.,negative,-0.125,Feature Requests
1037,its the best ever,positive,1.0,Transaction Performance
1038,very easy and flexible app.,positive,0.5633333333333334,Feature Requests
1039,it is not as good as to the other mobile bank app.,positive,0.2875,Transaction Performance
1040,Wow Excellent app,positive,0.55,Feature Requests
1041,The best Banking app I have ever seen,positive,1.0,Transaction Performance
1042,Always one step a head!,neutral,0.0,Feature Requests
1043,I hope it will be better than amole,positive,0.5,Feature Requests
1044,"Like Me, I Hope It Works Better Than Before.",positive,0.5,Customer Support
1045,Super smart app.,positive,0.2738095238095238,Feature Requests
1046,Great App Well done Dashen Bank,positive,0.8,Feature Requests
1047,Always one step forward,neutral,0.0,Feature Requests
1048,it's amazing app i have seen ever,positive,0.6000000000000001,Feature Requests
1049,Needs some improvement,neutral,0.0,Feature Requests
1050,Better Move to catch the competition up👍,positive,0.5,Feature Requests
1051,"Good app, bad security",positive,5.551115123125783e-17,Transaction Performance
1052,Dashen yichalal. Ewnetem one step a head,neutral,0.0,Feature Requests
1053,Amazing super app,positive,0.4666666666666667,Feature Requests
1054,I only see white page,neutral,0.0,Feature Requests
1055,Always one step ahead,neutral,0.0,Feature Requests
1056,Excellent UI/UX and beyond Banking services👍👍,positive,1.0,Feature Requests
1057,It keep my time to pay my bills and I generate my satment easily,positive,0.4333333333333333,Feature Requests
1058,"Good actually , but it have to WORK when developer option is on 🙏",positive,0.35,Customer Support
1059,useless app ever loading take long,negative,-0.275,Feature Requests
1060,Dashen bank is my number one choice,neutral,0.0,Feature Requests
1061,yes i want dashen super open,positive,0.1666666666666666,Feature Requests
1062,Keep up the good work and pleas add water and electric utility payment,positive,0.7,Customer Support
1063,Wow amazing app,positive,0.35,Feature Requests
1064,nice app ever,positive,0.6,Feature Requests
1065,Wow Dashen Super App 🚀🚀,positive,0.2166666666666666,Feature Requests
1066,"To be honest, best banking and lifestyle app in Ethiopia.",positive,0.8,Transaction Performance
1067,Wly Super App ilove it ❤️ 😍 💖 💕,positive,0.3333333333333333,Feature Requests
1068,Proud to be dashen family . Shout out to the serial entrepreneur 👏,positive,0.8,Feature Requests
1069,All good we need more,positive,0.6,Transaction Performance
1070,App That makes Difference!,neutral,0.0,Feature Requests
1071,the worst app in the market only good ui,negative,-0.1,Transaction Performance
1072,best platform... Please avoid otp,positive,1.0,Transaction Performance
1073,Not good this app,negative,-0.35,Transaction Performance
1074,thanks for all digital transaction,positive,0.1,User Interface & Experience
1075,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,neutral,0.0,Feature Requests
1076,its my choice,neutral,0.0,Feature Requests
1077,best of best,positive,1.0,Transaction Performance
1078,it's samart,neutral,0.0,Feature Requests
1079,what an App,neutral,0.0,Feature Requests
1080,proud by dashen bank,positive,0.8,Feature Requests
1081,it too slow,negative,-0.3,Feature Requests
1082,dashen bank or dashen super app?,positive,0.3333333333333333,Feature Requests
1083,best app I have ever seen,positive,1.0,Transaction Performance
